60	63	41.6	30.2	24.5	21.9	20.7	20.3	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
120	109.2	74.6	52.4	38.6	30.2	25.4	22.8	21.4	20.6	20.3	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
180	146.1	102.9	75.6	56.2	42.9	34.1	28.4	24.9	22.7	21.5	20.8	20.4	20.2	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
240	190.8	128.5	95.7	73.2	56.6	44.5	36.1	30.3	26.4	23.9	22.3	21.3	20.8	20.4	20.2	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
300	242.1	156.6	114.8	89.1	70	55.5	44.7	36.9	31.3	27.4	24.8	23	21.8	21.1	20.7	20.4	20.2	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
360	285.7	192	135	104.4	83	66.4	53.8	44.2	37	31.8	28	25.3	23.5	22.3	21.4	20.9	20.5	20.3	20.2	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
420	328.9	228.4	156.6	119.4	95.6	77.3	62.9	51.7	43.2	36.7	31.8	28.2	25.7	23.8	22.6	21.7	21.1	20.7	20.4	20.3	20.2	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
480	367.5	260.8	183.3	135.1	107.2	87.5	71.9	59.5	49.6	42	36.1	31.6	28.3	25.8	24	22.8	21.9	21.2	20.8	20.5	20.3	20.2	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
540	403.3	291.9	211.2	151.1	119.6	97.7	80.9	67.2	56.2	47.5	40.7	35.3	31.3	28.2	25.8	24.1	22.9	22	21.3	20.9	20.6	20.4	20.3	20.2	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
600	436.2	320.8	235.8	171.3	131.7	107.2	89.3	74.7	62.8	53.2	45.4	39.3	34.5	30.8	27.9	25.8	24.1	22.9	22.1	21.4	21	20.7	20.4	20.3	20.2	20.1	20.1	20.1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
